Assay_Type_s	BioSample_s	Experiment_s	InsertSize_l	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	Library_Name_s	LoadDate_s	MBases_l	MBytes_l	ReleaseDate_s	Run_s	SRA_Sample_s	Sample_Name_s	collection_date_s	environment_biome_s	environment_feature_s	environment_material_s	environmental_package_s	geographic_location_country_and_or_sea_s	geographic_location_latitude_s	geographic_location_longitude_s	investigation_type_s	project_name_s	sequencing_method_s	AssemblyName_s	BioProject_s	Center_Name_s	Consent_s	Organism_s	Platform_s	SRA_Study_s	g1k_analysis_group_s	g1k_pop_code_s	source_s
WGS	SAMEA3323662	ERX924943	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	527	278	2015-04-04	ERR843955	ERS698696	44	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323663	ERX924944	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	575	290	2015-04-04	ERR843956	ERS698697	45	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323668	ERX924949	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	655	363	2015-04-04	ERR843961	ERS698702	50	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323673	ERX924954	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	706	385	2015-04-04	ERR843966	ERS698707	55	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323674	ERX924955	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	443	229	2015-04-04	ERR843967	ERS698708	56	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323679	ERX924960	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	478	241	2015-04-04	ERR843972	ERS698713	61	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
AMPLICON	SAMEA4041296	ERX1534859	0	SINGLE	unspecified	OTHER	unspecified	2016-06-22	17	10	2016-06-22	ERR1464382	ERS1212406	16045.H.Bos	<not provided>	<not provided>	<not provided>	<not provided>	<not provided>	<not provided>	<not provided>	<not provided>	<not provided>	<not provided>	<not provided>	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
AMPLICON	SAMEA4041297	ERX1534860	0	SINGLE	unspecified	OTHER	unspecified	2016-06-22	24	14	2016-06-22	ERR1464383	ERS1212407	16043.H.Bos	<not provided>	<not provided>	<not provided>	<not provided>	<not provided>	<not provided>	<not provided>	<not provided>	<not provided>	<not provided>	<not provided>	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323750	ERX925031	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	765	416	2015-04-04	ERR844043	ERS698784	132	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323751	ERX925032	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	485	249	2015-04-04	ERR844044	ERS698785	133	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323755	ERX925036	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	622	327	2015-04-04	ERR844048	ERS698789	137	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323756	ERX925037	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	661	352	2015-04-04	ERR844049	ERS698790	138	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323757	ERX925038	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	892	474	2015-04-04	ERR844050	ERS698791	139	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323760	ERX925041	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	558	298	2015-04-04	ERR844053	ERS698794	142	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323761	ERX925042	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	786	410	2015-04-04	ERR844054	ERS698795	143	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323763	ERX925044	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	710	376	2015-04-04	ERR844056	ERS698797	145	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323764	ERX925045	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	570	325	2015-04-04	ERR844057	ERS698798	146	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323766	ERX925047	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	835	459	2015-04-04	ERR844059	ERS698800	148	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323767	ERX925048	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	799	429	2015-04-04	ERR844060	ERS698801	149	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323771	ERX925052	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	193	101	2015-04-04	ERR844064	ERS698805	153	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323772	ERX925053	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	438	246	2015-04-04	ERR844065	ERS698806	154	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323773	ERX925054	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	522	265	2015-04-04	ERR844066	ERS698807	155	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323774	ERX925055	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	1204	595	2015-04-04	ERR844067	ERS698808	156	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323777	ERX925058	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	287	142	2015-04-04	ERR844070	ERS698811	159	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323781	ERX925062	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	192	93	2015-04-04	ERR844074	ERS698815	163	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323782	ERX925063	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	471	228	2015-04-04	ERR844075	ERS698816	164	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323783	ERX925064	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	512	249	2015-04-04	ERR844076	ERS698817	165	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323787	ERX925068	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	472	243	2015-04-04	ERR844080	ERS698821	169	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323788	ERX925069	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	671	329	2015-04-04	ERR844081	ERS698822	170	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323785	ERX925066	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	501	252	2015-04-04	ERR844078	ERS698819	167	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323786	ERX925067	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	516	252	2015-04-04	ERR844079	ERS698820	168	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323789	ERX925070	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	524	250	2015-04-04	ERR844082	ERS698823	171	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323748	ERX925029	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	944	466	2015-04-04	ERR844041	ERS698782	130	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323749	ERX925030	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	813	464	2015-04-04	ERR844042	ERS698783	131	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323752	ERX925033	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	342	180	2015-04-04	ERR844045	ERS698786	134	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323758	ERX925039	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	548	312	2015-04-04	ERR844051	ERS698792	140	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323759	ERX925040	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	611	311	2015-04-04	ERR844052	ERS698793	141	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323762	ERX925043	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	605	326	2015-04-04	ERR844055	ERS698796	144	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323765	ERX925046	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	913	478	2015-04-04	ERR844058	ERS698799	147	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323768	ERX925049	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	698	357	2015-04-04	ERR844061	ERS698802	150	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323769	ERX925050	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	828	394	2015-04-04	ERR844062	ERS698803	151	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323775	ERX925056	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	950	440	2015-04-04	ERR844068	ERS698809	157	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323776	ERX925057	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	241	129	2015-04-04	ERR844069	ERS698810	158	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323778	ERX925059	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	177	88	2015-04-04	ERR844071	ERS698812	160	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323779	ERX925060	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	336	201	2015-04-04	ERR844072	ERS698813	161	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323780	ERX925061	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	594	295	2015-04-04	ERR844073	ERS698814	162	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323784	ERX925065	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	614	301	2015-04-04	ERR844077	ERS698818	166	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323753	ERX925034	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	1356	759	2015-04-04	ERR844046	ERS698787	135	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323754	ERX925035	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	999	550	2015-04-04	ERR844047	ERS698788	136	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323770	ERX925051	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	187	86	2015-04-04	ERR844063	ERS698804	152	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
